mysql> source /Users/hariskaterelos/Documents/hospital-db-management/queries/1.sql
Query OK, 0 rows affected (0.01 sec)

mysql> select * from query_1;
+----------+------+----------+--------------------------+-------------------+-----------------+--------------------+----------------+
| tmima_id | etos | kod_ken  | asfalistikos_foreas      | arithmos_nosilion | synoliko_vasiko | synoliko_prostheto | synoliko_esoda |
|       13 | 2025 | Π03Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         6908.00 |               0.00 |        6908.00 |
|       13 | 2025 | Π04Μα    | Ανασφάλιστος             |                 1 |         4847.00 |               0.00 |        4847.00 |
|       13 | 2025 | Π10Χ     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |          868.00 |           10416.00 |       11284.00 |
|       13 | 2025 | Π50Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          374.00 |            1683.00 |        2057.00 |
|       13 | 2025 | Σ02Χα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3109.00 |            2331.72 |        5440.72 |
|       13 | 2025 | Σ22Μ     | ΤΣΑΥ                     |                 3 |         3759.00 |            3758.94 |        7517.94 |
|       13 | 2025 | Τ06Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |        10124.00 |               0.00 |       10124.00 |
|       13 | 2025 | Υ03Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         6431.00 |               0.00 |        6431.00 |
|       13 | 2025 | Υ04Χα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2361.00 |               0.00 |        2361.00 |
|       13 | 2025 | Υ06Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2381.00 |               0.00 |        2381.00 |
|       13 | 2025 | Υ28Α     | ΕΟΠΥΥ                    |                 2 |          592.00 |            7104.00 |        7696.00 |
|       13 | 2025 | Φ24Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2785.00 |               0.00 |        2785.00 |
|       13 | 2025 | Φ64Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |          606.00 |            5454.00 |        6060.00 |
|       13 | 2025 | Ω10Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          787.00 |            4722.00 |        5509.00 |
|       14 | 2024 | G01Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3573.00 |            1191.00 |        4764.00 |
|       14 | 2024 | W10Α     | ΟΑΕΕ-ΕΦΚΑ                |                 3 |         6042.00 |           16111.92 |       22153.92 |
|       14 | 2024 | Α34Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1977.00 |             395.40 |        2372.40 |
|       14 | 2024 | Α35Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |          973.00 |             778.40 |        1751.40 |
|       14 | 2024 | Β01Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2892.00 |            2892.00 |        5784.00 |
|       14 | 2024 | Β06Μ     | ΟΑΕΕ-ΕΦΚΑ                |                 2 |         3860.00 |               0.00 |        3860.00 |
|       14 | 2024 | Β21Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          459.00 |            2754.00 |        3213.00 |
|       14 | 2024 | Γ06Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1649.00 |            1236.75 |        2885.75 |
|       14 | 2024 | Δ12Χα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3097.00 |               0.00 |        3097.00 |
|       14 | 2024 | Δ29Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          161.00 |             805.00 |         966.00 |
|       14 | 2024 | Ε06Χγ    | ΕΟΠΥΥ                    |                 1 |         8261.00 |               0.00 |        8261.00 |
|       14 | 2024 | Ε10Α     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |        94009.00 |               0.00 |       94009.00 |
|       14 | 2024 | Ζ02Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |        14450.00 |               0.00 |       14450.00 |
|       14 | 2024 | Θ07Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1276.00 |            2551.98 |        3827.98 |
|       14 | 2024 | Ι23Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          576.00 |             230.40 |         806.40 |
|       14 | 2024 | Κ04Χ     | ΕΟΠΥΥ                    |                 1 |         9163.00 |            2290.76 |       11453.76 |
|       14 | 2024 | Κ17Χ     | ΕΟΠΥΥ                    |                 1 |         2617.00 |           18319.00 |       20936.00 |
|       14 | 2024 | Κ41Μ     | ΕΟΠΥΥ                    |                 1 |         4801.00 |               0.00 |        4801.00 |
|       14 | 2024 | Κ43Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1471.00 |             367.76 |        1838.76 |
|       14 | 2024 | Λ23Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |          530.00 |            5830.00 |        6360.00 |
|       14 | 2024 | Μ25Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2864.00 |             260.36 |        3124.36 |
|       14 | 2024 | Μ68Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1712.00 |             380.44 |        2092.44 |
|       14 | 2024 | Μ77Μ     | ΕΟΠΥΥ                    |                 1 |         2257.00 |               0.00 |        2257.00 |
|       14 | 2024 | Ν01Χ     | ΕΟΠΥΥ                    |                 3 |         5940.00 |            1188.00 |        7128.00 |
|       14 | 2024 | Ν27Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          482.00 |             321.34 |         803.34 |
|       14 | 2024 | Ο17Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2423.00 |               0.00 |        2423.00 |
|       14 | 2024 | Π03Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         6908.00 |               0.00 |        6908.00 |
|       14 | 2024 | Σ03Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         6097.00 |               0.00 |        6097.00 |
|       14 | 2024 | Σ20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          988.00 |            1317.32 |        2305.32 |
|       14 | 2024 | Τ04Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        11997.00 |               0.00 |       11997.00 |
|       14 | 2024 | Τ20Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |          488.00 |             976.00 |        1464.00 |
|       14 | 2024 | Τ22Α     | ΕΟΠΥΥ                    |                 1 |        30725.00 |               0.00 |       30725.00 |
|       14 | 2024 | Τ25Μγ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3158.00 |               0.00 |        3158.00 |
|       14 | 2024 | Υ03Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2992.00 |            1196.80 |        4188.80 |
|       14 | 2024 | Φ02Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         8412.00 |               0.00 |        8412.00 |
|       14 | 2024 | Ω11Α     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |          526.00 |            2104.00 |        2630.00 |
|       14 | 2024 | Ω20Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          557.00 |            4456.00 |        5013.00 |
|       14 | 2024 | Ω37Α     | ΙΚΑ-ΕΦΚΑ                 |                 3 |          762.00 |            5334.00 |        6096.00 |
|       14 | 2024 | Ω37Β     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          661.00 |             881.32 |        1542.32 |
|       14 | 2025 | Α01Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         8136.00 |            8136.03 |       16272.03 |
|       14 | 2025 | Α21Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1035.00 |               0.00 |        1035.00 |
|       14 | 2025 | Α29Χ     | ΕΟΠΥΥ                    |                 1 |          397.00 |            2183.50 |        2580.50 |
|       14 | 2025 | Α32Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          846.00 |            1692.00 |        2538.00 |
|       14 | 2025 | Ζ22Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          397.00 |            1191.00 |        1588.00 |
|       14 | 2025 | Η01Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7916.00 |               0.00 |        7916.00 |
|       14 | 2025 | Κ17Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2892.00 |            2313.60 |        5205.60 |
|       14 | 2025 | Μ29Α     | ΕΟΠΥΥ                    |                 1 |         1903.00 |           24739.00 |       26642.00 |
|       14 | 2025 | Μ71Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1323.00 |               0.00 |        1323.00 |
|       14 | 2025 | Μ74Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          350.00 |            1925.00 |        2275.00 |
|       14 | 2025 | Ν12Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |        11160.00 |               0.00 |       11160.00 |
|       14 | 2025 | Π02Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         5542.00 |            2078.28 |        7620.28 |
|       14 | 2025 | Π05Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         2758.00 |            2758.00 |        5516.00 |
|       14 | 2025 | Ρ20Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |        12046.00 |               0.00 |       12046.00 |
|       14 | 2025 | Σ01Μ     | ΕΟΠΥΥ                    |                 1 |         8558.00 |               0.00 |        8558.00 |
|       14 | 2025 | Σ02Χβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2056.00 |            2056.00 |        4112.00 |
|       14 | 2025 | Σ21Α     | ΙΚΑ-ΕΦΚΑ                 |                 3 |          882.00 |           10584.00 |       11466.00 |
|       14 | 2025 | Τ01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1381.00 |           17953.00 |       19334.00 |
|       14 | 2025 | Τ23Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7359.00 |               0.00 |        7359.00 |
|       14 | 2025 | Υ07Μ     | Ανασφάλιστος             |                 1 |         1218.00 |             243.60 |        1461.60 |
|       14 | 2025 | Υ08Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1271.00 |            1271.00 |        2542.00 |
|       14 | 2025 | Υ09Μ     | ΤΣΑΥ                     |                 1 |         4729.00 |               0.00 |        4729.00 |
|       14 | 2025 | Υ23Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1564.00 |               0.00 |        1564.00 |
|       14 | 2025 | Φ04Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |        26394.00 |               0.00 |       26394.00 |
|       14 | 2025 | Φ25Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1256.00 |             314.00 |        1570.00 |
|       14 | 2025 | Ω15Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2145.00 |            5362.50 |        7507.50 |
|       15 | 2024 | Α23Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          319.00 |            1595.00 |        1914.00 |
|       15 | 2024 | Α33Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          607.00 |            1416.31 |        2023.31 |
|       15 | 2024 | Β06Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1659.00 |            7465.50 |        9124.50 |
|       15 | 2024 | Δ22Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          965.00 |             193.00 |        1158.00 |
|       15 | 2024 | Δ29Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         6513.00 |               0.00 |        6513.00 |
|       15 | 2024 | Ε01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |        28907.00 |               0.00 |       28907.00 |
|       15 | 2024 | Η23Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          786.00 |            1572.00 |        2358.00 |
|       15 | 2024 | Θ01Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         8403.00 |               0.00 |        8403.00 |
|       15 | 2024 | Κ09Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         6413.00 |               0.00 |        6413.00 |
|       15 | 2024 | Κ11Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3223.00 |               0.00 |        3223.00 |
|       15 | 2024 | Λ04Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1807.00 |            1445.60 |        3252.60 |
|       15 | 2024 | Μ05Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7705.00 |               0.00 |        7705.00 |
|       15 | 2024 | Μ72Χ     | ΤΣΑΥ                     |                 2 |          980.00 |            3593.26 |        4573.26 |
|       15 | 2024 | Μ77Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1058.00 |             176.33 |        1234.33 |
|       15 | 2024 | Ν24Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2389.00 |               0.00 |        2389.00 |
|       15 | 2024 | Ν30Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3408.00 |               0.00 |        3408.00 |
|       15 | 2024 | Ν38Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          879.00 |            2197.50 |        3076.50 |
|       15 | 2024 | Ν82Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1416.00 |               0.00 |        1416.00 |
|       15 | 2024 | Ο01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1395.00 |            3720.00 |        5115.00 |
|       15 | 2024 | Ο15Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1026.00 |            3078.00 |        4104.00 |
|       15 | 2024 | Π05Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1379.00 |            1379.00 |        2758.00 |
|       15 | 2024 | Π07Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1550.00 |            2790.00 |        4340.00 |
|       15 | 2024 | Π12Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4177.00 |               0.00 |        4177.00 |
|       15 | 2024 | Π12Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1932.00 |             276.00 |        2208.00 |
|       15 | 2024 | Π46Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          327.00 |             490.50 |         817.50 |
|       15 | 2024 | Ρ01Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          443.00 |            3544.00 |        3987.00 |
|       15 | 2024 | Ρ21Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         3112.00 |            1945.00 |        5057.00 |
|       15 | 2024 | Σ04Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         5082.00 |            4356.00 |        9438.00 |
|       15 | 2024 | Υ22Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1471.00 |             420.28 |        1891.28 |
|       15 | 2024 | Υ22Μ     | ΟΑΕΕ-ΕΦΚΑ                |                 2 |         2942.00 |            1681.12 |        4623.12 |
|       15 | 2024 | Φ61Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |          560.00 |            3920.00 |        4480.00 |
|       15 | 2024 | Ω32Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          358.00 |             537.00 |         895.00 |
|       15 | 2025 | Α11Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3635.00 |               0.00 |        3635.00 |
|       15 | 2025 | Α22Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1938.00 |               0.00 |        1938.00 |
|       15 | 2025 | Α28Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1377.00 |               0.00 |        1377.00 |
|       15 | 2025 | Α31Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          910.00 |            1092.00 |        2002.00 |
|       15 | 2025 | Β21Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          459.00 |            1606.50 |        2065.50 |
|       15 | 2025 | Δ12Χβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1774.00 |               0.00 |        1774.00 |
|       15 | 2025 | Δ13Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2856.00 |               0.00 |        2856.00 |
|       15 | 2025 | Δ27Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          199.00 |            2388.00 |        2587.00 |
|       15 | 2025 | Δ28Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1969.00 |               0.00 |        1969.00 |
|       15 | 2025 | Ε06Χβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |        15548.00 |               0.00 |       15548.00 |
|       15 | 2025 | Η01Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7916.00 |               0.00 |        7916.00 |
|       15 | 2025 | Η01Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3682.00 |            3156.00 |        6838.00 |
|       15 | 2025 | Θ23Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1074.00 |            1074.00 |        2148.00 |
|       15 | 2025 | Κ08Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         8956.00 |               0.00 |        8956.00 |
|       15 | 2025 | Κ41Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         4794.00 |               0.00 |        4794.00 |
|       15 | 2025 | Κ42Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         4108.00 |               0.00 |        4108.00 |
|       15 | 2025 | Μ16Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         3176.00 |           12704.00 |       15880.00 |
|       15 | 2025 | Μ28Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         7917.00 |               0.00 |        7917.00 |
|       15 | 2025 | Ν01Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2528.00 |            2527.98 |        5055.98 |
|       15 | 2025 | Ν02Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7730.00 |               0.00 |        7730.00 |
|       15 | 2025 | Ν34Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1012.00 |             809.60 |        1821.60 |
|       15 | 2025 | Ο10Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          650.00 |            6500.00 |        7150.00 |
|       15 | 2025 | Ο16Α     | Ανασφάλιστος             |                 1 |          592.00 |            6512.00 |        7104.00 |
|       15 | 2025 | Ο21Μ     | ΕΟΠΥΥ                    |                 1 |          934.00 |             373.60 |        1307.60 |
|       15 | 2025 | Ο21Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          934.00 |             373.60 |        1307.60 |
|       15 | 2025 | Π05Μβ    | ΕΟΠΥΥ                    |                 1 |         2085.00 |            1787.16 |        3872.16 |
|       15 | 2025 | Π05Μβ    | ΙΚΑ-ΕΦΚΑ                 |                 2 |         4170.00 |            2978.60 |        7148.60 |
|       15 | 2025 | Π27Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          988.00 |            1482.00 |        2470.00 |
|       15 | 2025 | Π28Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         2616.00 |            3270.00 |        5886.00 |
|       15 | 2025 | Ρ10Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         7118.00 |               0.00 |        7118.00 |
|       15 | 2025 | Ρ20Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         7542.00 |             685.65 |        8227.65 |
|       15 | 2025 | Ω11Α     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         1578.00 |            9468.00 |       11046.00 |
|       16 | 2024 | Α26Μα    | ΙΚΑ-ΕΦΚΑ                 |                 3 |         7401.00 |               0.00 |        7401.00 |
|       16 | 2024 | Α35Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          475.00 |            1187.50 |        1662.50 |
|       16 | 2024 | Γ05Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2147.00 |               0.00 |        2147.00 |
|       16 | 2024 | Γ09Α     | ΕΟΠΥΥ                    |                 1 |          418.00 |            2508.00 |        2926.00 |
|       16 | 2024 | Δ08Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          791.00 |            4350.50 |        5141.50 |
|       16 | 2024 | Ε11Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         5302.00 |            3534.68 |        8836.68 |
|       16 | 2024 | Η23Μ     | ΕΟΠΥΥ                    |                 1 |         2552.00 |               0.00 |        2552.00 |
|       16 | 2024 | Θ06Μ     | ΕΟΠΥΥ                    |                 3 |         7860.00 |            4716.00 |       12576.00 |
|       16 | 2024 | Κ36Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          957.00 |             574.20 |        1531.20 |
|       16 | 2024 | Κ43Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         2942.00 |               0.00 |        2942.00 |
|       16 | 2024 | Λ20Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1744.00 |            3197.37 |        4941.37 |
|       16 | 2024 | Λ26Α     | ΕΟΠΥΥ                    |                 1 |          257.00 |            1156.50 |        1413.50 |
|       16 | 2024 | Λ26Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          257.00 |            1413.50 |        1670.50 |
|       16 | 2024 | Μ20Α     | ΕΟΠΥΥ                    |                 1 |         1286.00 |            6430.00 |        7716.00 |
|       16 | 2024 | Μ23Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          661.00 |            7932.00 |        8593.00 |
|       16 | 2024 | Μ61Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          856.00 |            2140.00 |        2996.00 |
|       16 | 2024 | Μ68Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         5136.00 |               0.00 |        5136.00 |
|       16 | 2024 | Μ75Μ     | ΕΟΠΥΥ                    |                 1 |         1455.00 |               0.00 |        1455.00 |
|       16 | 2024 | Ν28Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1907.00 |            1059.45 |        2966.45 |
|       16 | 2024 | Ο11Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          639.00 |            2556.00 |        3195.00 |
|       16 | 2024 | Π01Χ     | ΤΣΑΥ                     |                 1 |         3857.00 |             428.56 |        4285.56 |
|       16 | 2024 | Π05Μβ    | ΟΑΕΕ-ΕΦΚΑ                |                 1 |         2085.00 |             595.72 |        2680.72 |
|       16 | 2024 | Π10Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1697.00 |            2036.40 |        3733.40 |
|       16 | 2024 | Π12Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1934.00 |            6446.60 |        8380.60 |
|       16 | 2024 | Φ11Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1883.00 |            1614.00 |        3497.00 |
|       16 | 2024 | Φ27Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3631.00 |               0.00 |        3631.00 |
|       16 | 2024 | Χ47Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1214.00 |             606.99 |        1820.99 |
|       16 | 2024 | Ω36Μ     | ΤΣΑΥ                     |                 1 |          957.00 |            1196.25 |        2153.25 |
|       16 | 2025 | S23Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         2039.00 |               0.00 |        2039.00 |
|       16 | 2025 | S24Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |          432.00 |            3888.00 |        4320.00 |
|       16 | 2025 | Α01Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4701.00 |               0.00 |        4701.00 |
|       16 | 2025 | Α02Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          683.00 |            6830.00 |        7513.00 |
|       16 | 2025 | Α24Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1821.00 |             227.62 |        2048.62 |
|       16 | 2025 | Α24Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1898.00 |            1898.00 |        3796.00 |
|       16 | 2025 | Α35Χ     | ΤΣΑΥ                     |                 1 |          475.00 |             950.00 |        1425.00 |
|       16 | 2025 | Β03Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          771.00 |            2698.50 |        3469.50 |
|       16 | 2025 | Γ20Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          755.00 |             755.01 |        1510.01 |
|       16 | 2025 | Δ01Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         6452.00 |            2867.56 |        9319.56 |
|       16 | 2025 | Δ28Χ     | ΕΟΠΥΥ                    |                 1 |          965.00 |            1688.75 |        2653.75 |
|       16 | 2025 | Ζ20Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          241.00 |            2169.00 |        2410.00 |
|       16 | 2025 | Η01Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |        23748.00 |               0.00 |       23748.00 |
|       16 | 2025 | Θ09Χα    | ΙΚΑ-ΕΦΚΑ                 |                 2 |         4160.00 |            2971.40 |        7131.40 |
|       16 | 2025 | Θ22Χ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         1446.00 |            6507.00 |        7953.00 |
|       16 | 2025 | Κ11Μ     | ΕΟΠΥΥ                    |                 1 |         7292.00 |               0.00 |        7292.00 |
|       16 | 2025 | Κ35Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          521.00 |            1563.00 |        2084.00 |
|       16 | 2025 | Κ43Μ     | ΕΟΠΥΥ                    |                 3 |         4413.00 |            3309.84 |        7722.84 |
|       16 | 2025 | Λ21Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          420.00 |            1470.00 |        1890.00 |
|       16 | 2025 | Μ12Μα    | ΙΚΑ-ΕΦΚΑ                 |                 1 |         5478.00 |               0.00 |        5478.00 |
|       16 | 2025 | Μ12Χ     | ΕΟΠΥΥ                    |                 1 |         1665.00 |             277.50 |        1942.50 |
|       16 | 2025 | Μ27Χ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |         1804.00 |            6314.00 |        8118.00 |
|       16 | 2025 | Ν11Α     | ΕΟΠΥΥ                    |                 1 |         1331.00 |             266.20 |        1597.20 |
|       16 | 2025 | Ν12Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3720.00 |            1594.29 |        5314.29 |
|       16 | 2025 | Ν27Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          482.00 |             321.34 |         803.34 |
|       16 | 2025 | Ν38Μ     | ΙΚΑ-ΕΦΚΑ                 |                 3 |         6981.00 |            1396.20 |        8377.20 |
|       16 | 2025 | Ξ20Χβ    | ΙΚΑ-ΕΦΚΑ                 |                 1 |          257.00 |            1799.00 |        2056.00 |
|       16 | 2025 | Ο20Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1860.00 |               0.00 |        1860.00 |
|       16 | 2025 | Π42Α     | ΟΑΕΕ-ΕΦΚΑ                |                 1 |         1097.00 |               0.00 |        1097.00 |
|       16 | 2025 | Σ02Μ     | ΙΚΑ-ΕΦΚΑ                 |                 2 |        11554.00 |               0.00 |       11554.00 |
|       16 | 2025 | Τ26Μγ    | ΕΟΠΥΥ                    |                 1 |         1644.00 |               0.00 |        1644.00 |
|       16 | 2025 | Τ27Χ     | ΕΟΠΥΥ                    |                 1 |          428.00 |            1284.03 |        1712.03 |
|       16 | 2025 | Υ27Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1673.00 |            1195.00 |        2868.00 |
|       16 | 2025 | Υ27Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          358.00 |            2148.00 |        2506.00 |
|       16 | 2025 | Φ10Α     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1472.00 |            8832.00 |       10304.00 |
|       16 | 2025 | Φ26Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |          828.00 |            4140.00 |        4968.00 |
|       17 | 2024 | S01Χ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         1334.00 |           17342.00 |       18676.00 |
|       17 | 2024 | Α20Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         3696.00 |             284.31 |        3980.31 |
|       17 | 2024 | Γ22Α     | ΙΚΑ-ΕΦΚΑ                 |                 2 |          514.00 |            2056.00 |        2570.00 |
|       17 | 2024 | Δ12Μ     | ΙΚΑ-ΕΦΚΑ                 |                 1 |         4871.00 |               0.00 |        4871.00 |
